date,code,close,pctChg,a20,a50
2013/7/3,sh.000300,2203.828,-0.817108,2346.25905,2464.17496
2013/7/4,sh.000300,2221.979,0.823618,2327.22685,2459.44508
2013/7/5,sh.000300,2226.849,0.219179,2310.286,2454.68504
2013/7/8,sh.000300,2163.619,-2.839448,2290.44,2447.28088
2013/7/9,sh.000300,2162.669,-0.043906,2272.1812,2439.92086
2013/7/10,sh.000300,2224.065,2.838899,2259.17645,2435.41274
2013/7/11,sh.000300,2326.688,4.614211,2255.514,2432.03492
2013/7/12,sh.000300,2275.373,-2.205493,2248.4441,2428.18488
2013/7/15,sh.000300,2307.297,1.403026,2243.617,2425.3847
2013/7/16,sh.000300,2317.848,0.457279,2238.57215,2422.74888
2013/7/17,sh.000300,2282.836,-1.510538,2232.6757,2418.54736
2013/7/18,sh.000300,2245.328,-1.643046,2228.8688,2412.93426
2013/7/19,sh.000300,2190.478,-2.442844,2222.523,2406.14506
2013/7/22,sh.000300,2202.189,0.534629,2224.07195,2399.33288
2013/7/23,sh.000300,2265.845,2.890579,2229.09315,2394.0939
2013/7/24,sh.000300,2249.151,-0.736771,2233.13585,2388.2602
2013/7/25,sh.000300,2237.683,-0.509871,2236.98325,2382.3985
2013/7/26,sh.000300,2224.008,-0.611125,2238.1517,2377.0119
2013/7/29,sh.000300,2175.97,-2.159978,2236.28435,2370.3928
2013/7/30,sh.000300,2189.388,0.616643,2234.65455,2363.12638
2013/7/31,sh.000300,2193.021,0.165939,2234.1142,2355.14584
2013/8/1,sh.000300,2245.364,2.3868,2235.28345,2347.86098
2013/8/2,sh.000300,2247.263,0.084571,2236.30415,2340.50918
2013/8/5,sh.000300,2278.329,1.3824,2242.03965,2333.71508
2013/8/6,sh.000300,2293.641,0.672072,2248.58825,2327.93092
2013/8/7,sh.000300,2280.623,-0.567572,2251.41615,2321.59882
2013/8/8,sh.000300,2276.782,-0.168422,2248.92085,2315.14272
2013/8/9,sh.000300,2286.01,0.40531,2249.4527,2307.97574
2013/8/12,sh.000300,2352.794,2.921419,2251.72755,2302.1804
2013/8/13,sh.000300,2359.068,0.266669,2253.78855,2296.6753
2013/8/14,sh.000300,2349.08,-0.423389,2257.10075,2291.52838
2013/8/15,sh.000300,2321.576,-1.170848,2260.91315,2285.90744
2013/8/16,sh.000300,2304.144,-0.750864,2266.59645,2280.677
2013/8/19,sh.000300,2331.43,1.184209,2273.0585,2276.09482
2013/8/20,sh.000300,2312.465,-0.813443,2275.3895,2271.78722
2013/8/21,sh.000300,2308.589,-0.167612,2278.3614,2268.2758
2013/8/22,sh.000300,2303.932,-0.201735,2281.67385,2266.3557
2013/8/23,sh.000300,2286.929,-0.737996,2284.8199,2263.75886
2013/8/26,sh.000300,2335.616,2.128925,2292.8022,2262.3944
2013/8/27,sh.000300,2340.881,0.225428,2300.37685,2260.83712
2013/8/28,sh.000300,2328.056,-0.547879,2307.1286,2259.38294
2013/8/29,sh.000300,2318.311,-0.418584,2310.77595,2259.31984
2013/8/30,sh.000300,2313.91,-0.189842,2314.1083,2259.25016
2013/9/2,sh.000300,2320.344,0.278061,2316.20905,2262.23284
2013/9/3,sh.000300,2354.502,1.472108,2319.2521,2266.01446
2013/9/4,sh.000300,2350.699,-0.16152,2322.7559,2269.6625
2013/9/5,sh.000300,2341.735,-0.381328,2326.00355,2273.2825
2013/9/6,sh.000300,2357.782,0.685256,2329.59215,2276.42536
2013/9/9,sh.000300,2440.609,3.512916,2333.9829,2280.9712
2013/9/10,sh.000300,2474.894,1.404779,2339.7742,2286.0294
2013/9/11,sh.000300,2482.889,0.323039,2346.46465,2291.61062
2013/9/12,sh.000300,2507.455,0.989418,2355.7586,2297.32014
2013/9/13,sh.000300,2488.902,-0.739913,2364.9965,2302.5612
2013/9/16,sh.000300,2478.39,-0.422363,2372.3445,2308.85662
2013/9/17,sh.000300,2427.322,-2.060526,2378.08735,2314.14968
2013/9/18,sh.000300,2432.51,0.213733,2384.2834,2318.31858
2013/9/23,sh.000300,2472.288,1.635269,2392.7012,2321.23058
2013/9/24,sh.000300,2443.885,-1.148858,2400.549,2324.60082
2013/9/25,sh.000300,2429.03,-0.607843,2405.2197,2327.03548
2013/9/26,sh.000300,2384.443,-1.835585,2407.3978,2328.36738
2013/9/27,sh.000300,2394.971,0.441522,2410.74355,2330.61008
2013/9/30,sh.000300,2409.037,0.587321,2415.27985,2333.88426
2013/10/8,sh.000300,2441.811,1.360458,2421.6749,2338.91092
2013/10/9,sh.000300,2453.583,0.4821,2428.33685,2343.9388
2013/10/10,sh.000300,2429.317,-0.989007,2432.0776,2347.20824
2013/10/11,sh.000300,2468.508,1.613259,2437.96805,2351.59538
2013/10/14,sh.000300,2472.542,0.163416,2444.5084,2356.29256
2013/10/15,sh.000300,2467.517,-0.203228,2449.99515,2361.16274
2013/10/16,sh.000300,2421.371,-1.870139,2449.03325,2366.07076
2013/10/17,sh.000300,2413.33,-0.332085,2445.95505,2370.5496
2013/10/18,sh.000300,2426.054,0.527233,2443.1133,2375.21026
2013/10/21,sh.000300,2471.322,1.865913,2441.30665,2379.72942
2013/10/22,sh.000300,2445.891,-1.029041,2439.1561,2383.70198
2013/10/23,sh.000300,2418.491,-1.120252,2436.16115,2386.50522
2013/10/24,sh.000300,2400.511,-0.743438,2434.8206,2388.64262
2013/10/25,sh.000300,2368.559,-1.331046,2431.62305,2390.40134
2013/10/28,sh.000300,2365.954,-0.109982,2426.30635,2392.18478
2013/10/29,sh.000300,2372.053,0.257777,2422.71475,2393.90564
2013/10/30,sh.000300,2407.471,1.493136,2421.6368,2394.99918
2013/10/31,sh.000300,2373.718,-1.402008,2421.10055,2395.29218
2013/11/1,sh.000300,2384.96,0.473601,2420.6,2396.00978
2013/11/4,sh.000300,2380.454,-0.188928,2419.17085,2397.18734
2013/11/5,sh.000300,2383.769,0.139257,2416.26875,2398.77984
2013/11/6,sh.000300,2353.568,-1.26694,2411.268,2399.2226
2013/11/7,sh.000300,2340.552,-0.553037,2406.82975,2399.78434
2013/11/8,sh.000300,2307.945,-1.39313,2398.8016,2399.77146
2013/11/11,sh.000300,2315.889,0.344196,2390.96895,2400.0106
2013/11/12,sh.000300,2340,1.041116,2384.5931,2401.07202
2013/11/13,sh.000300,2288.116,-2.217266,2377.93035,2400.12202
2013/11/14,sh.000300,2304.501,0.716092,2372.4889,2399.39442
2013/11/15,sh.000300,2350.734,2.006201,2368.7229,2399.84798
2013/11/18,sh.000300,2428.903,3.32531,2366.60195,2402.05982
2013/11/19,sh.000300,2412.163,-0.6892,2364.91555,2404.02488
2013/11/20,sh.000300,2424.85,0.52596,2365.2335,2406.115
2013/11/21,sh.000300,2409.989,-0.612866,2365.7074,2407.22474
2013/11/22,sh.000300,2397.962,-0.499052,2367.17755,2408.17
2013/11/25,sh.000300,2388.629,-0.389206,2368.3113,2409.10788
2013/11/26,sh.000300,2387.416,-0.050778,2369.07945,2409.70056
2013/11/27,sh.000300,2414.481,1.13365,2369.42995,2409.178
2013/11/28,sh.000300,2439.53,1.037452,2372.72055,2408.47072
2013/11/29,sh.000300,2438.944,-0.024018,2375.41975,2407.59182
2013/12/2,sh.000300,2418.788,-0.826423,2377.33645,2405.81848
2013/12/3,sh.000300,2442.784,0.992061,2380.2872,2404.89612
2013/12/4,sh.000300,2475.135,1.324353,2386.36555,2404.83102
2013/12/5,sh.000300,2468.197,-0.280307,2392.7478,2405.64852
2013/12/6,sh.000300,2452.287,-0.644597,2399.9649,2406.04406
2013/12/9,sh.000300,2450.872,-0.057703,2406.71405,2405.61574
2013/12/10,sh.000300,2453.322,0.099962,2412.38015,2405.80448
2013/12/11,sh.000300,2412.763,-1.653231,2418.6125,2405.47914
2013/12/12,sh.000300,2410.015,-0.113896,2423.8882,2405.99058
2013/12/13,sh.000300,2406.639,-0.140081,2426.68345,2406.22394
2013/12/16,sh.000300,2367.923,-1.608709,2423.63445,2405.40166
2013/12/17,sh.000300,2356.376,-0.487648,2420.8451,2403.69296
2013/12/18,sh.000300,2357.226,0.036076,2417.4639,2401.76582
2013/12/19,sh.000300,2332.41,-1.05277,2413.58495,2399.82768
2013/12/20,sh.000300,2278.136,-2.326946,2407.59365,2396.02024
2013/12/23,sh.000300,2284.602,0.283831,2402.3923,2392.26144
2013/12/24,sh.000300,2288.248,0.15959,2397.4339,2388.67606
2013/12/25,sh.000300,2305.11,0.736898,2391.96535,2386.35084
2013/12/26,sh.000300,2265.334,-1.725563,2383.25555,2383.39092
2013/12/27,sh.000300,2303.478,1.683815,2376.48225,2380.9394
2013/12/30,sh.000300,2299.458,-0.17452,2370.51575,2377.50212
2013/12/31,sh.000300,2330.026,1.329351,2364.87785,2375.18482
2014/1/2,sh.000300,2321.978,-0.345398,2357.22,2373.25456
2014/1/3,sh.000300,2290.779,-1.343638,2348.3491,2371.05992
2014/1/6,sh.000300,2238.637,-2.276173,2337.6666,2368.46148
2014/1/7,sh.000300,2238.001,-0.02841,2327.02305,2365.90242
2014/1/8,sh.000300,2241.911,0.174706,2316.4525,2363.29958
2014/1/9,sh.000300,2222.221,-0.878266,2306.9254,2359.59458
2014/1/10,sh.000300,2204.851,-0.781645,2296.6672,2356.21724
2014/1/13,sh.000300,2193.679,-0.506706,2286.0192,2352.39162
2014/1/14,sh.000300,2212.846,0.873737,2278.26535,2349.03946
2014/1/15,sh.000300,2208.941,-0.176471,2270.8936,2345.5429
2014/1/16,sh.000300,2211.844,0.131424,2263.6245,2342.70842
2014/1/17,sh.000300,2178.488,-1.508061,2255.9284,2339.46714
2014/1/20,sh.000300,2165.993,-0.573568,2250.32125,2336.6281
2014/1/21,sh.000300,2187.41,0.988784,2245.46165,2334.05852
2014/1/22,sh.000300,2243.796,2.577751,2243.23905,2332.13444
2014/1/23,sh.000300,2231.889,-0.530662,2239.578,2331.0099
2014/1/24,sh.000300,2245.678,0.61782,2238.5952,2329.83344
2014/1/27,sh.000300,2215.919,-1.325169,2234.21725,2327.13714
2014/1/28,sh.000300,2219.855,0.177625,2230.2371,2322.95618
2014/1/29,sh.000300,2227.781,0.357052,2225.12485,2319.26854
2014/1/30,sh.000300,2202.45,-1.137053,2219.14845,2314.82054
2014/2/7,sh.000300,2212.483,0.455536,2215.23365,2310.87042
2014/2/10,sh.000300,2267.534,2.488201,2216.6785,2308.26186
2014/2/11,sh.000300,2285.562,0.795052,2219.05655,2306.20052
2014/2/12,sh.000300,2291.246,0.248695,2221.5233,2304.27712
2014/2/13,sh.000300,2279.554,-0.510296,2224.38995,2301.57858
2014/2/14,sh.000300,2295.575,0.702813,2228.92615,2298.69948
2014/2/17,sh.000300,2311.647,0.70013,2234.82455,2296.15354
2014/2/18,sh.000300,2282.442,-1.263388,2238.30435,2293.42662
2014/2/19,sh.000300,2308.656,1.148512,2243.2901,2290.74406
2014/2/20,sh.000300,2287.436,-0.919148,2247.0697,2286.99008
2014/2/21,sh.000300,2264.294,-1.011704,2251.36,2282.91202
2014/2/24,sh.000300,2214.509,-2.198695,2253.7858,2278.15646
2014/2/25,sh.000300,2157.909,-2.555876,2252.31075,2272.2972
2014/2/26,sh.000300,2163.405,0.254695,2248.2912,2266.49886
2014/2/27,sh.000300,2154.108,-0.429745,2244.40215,2261.32576
2014/2/28,sh.000300,2178.971,1.154215,2241.0668,2256.70488
2014/3/3,sh.000300,2190.37,0.523145,2239.78935,2252.3795
2014/3/4,sh.000300,2184.273,-0.278363,2238.01025,2248.7065
2014/3/5,sh.000300,2163.976,-0.929228,2234.82,2244.8585
2014/3/6,sh.000300,2173.634,0.446306,2233.3792,2241.18666
2014/3/7,sh.000300,2168.358,-0.242733,2231.17295,2237.90562
2014/3/10,sh.000300,2097.787,-3.254573,2222.6856,2234.29864
2014/3/11,sh.000300,2108.661,0.518345,2213.84055,2230.77982
2014/3/12,sh.000300,2114.134,0.259555,2204.98495,2227.29754
2014/3/13,sh.000300,2140.333,1.23923,2198.0239,2224.002
2014/3/14,sh.000300,2122.836,-0.817493,2189.38695,2221.15204
2014/3/17,sh.000300,2143.038,0.951658,2180.9565,2217.94324
2014/3/18,sh.000300,2138.133,-0.228882,2173.74105,2214.71674
2014/3/19,sh.000300,2120.87,-0.807384,2164.35175,2210.53362
2014/3/20,sh.000300,2086.967,-1.598546,2154.3283,2205.8334
2014/3/21,sh.000300,2158.798,3.441887,2149.0535,2203.19378
2014/3/24,sh.000300,2176.554,0.822488,2147.15575,2201.95212
2014/3/25,sh.000300,2174.44,-0.097127,2147.9823,2200.6809
2014/3/26,sh.000300,2171.047,-0.156032,2148.3644,2199.26362
2014/3/27,sh.000300,2155.707,-0.706576,2148.44435,2197.93334
2014/3/28,sh.000300,2151.965,-0.173583,2147.09405,2196.87562
2014/3/31,sh.000300,2146.305,-0.263023,2144.8908,2195.92814
2014/4/1,sh.000300,2163.115,0.783209,2143.8329,2194.93352
2014/4/2,sh.000300,2180.727,0.814199,2144.67045,2194.36924
2014/4/3,sh.000300,2165.008,-0.720814,2144.23915,2193.43252
2014/4/4,sh.000300,2185.472,0.94521,2145.09485,2193.5722
2014/4/8,sh.000300,2237.316,2.372211,2152.0713,2194.99866
2014/4/9,sh.000300,2238.62,0.058293,2158.56925,2196.02286
2014/4/10,sh.000300,2273.761,1.569756,2166.5506,2196.62216
2014/4/11,sh.000300,2270.666,-0.136117,2173.06725,2197.3977
2014/4/14,sh.000300,2268.613,-0.090413,2180.3561,2197.8564
2014/4/15,sh.000300,2229.463,-1.725731,2184.67735,2198.12728
2014/4/16,sh.000300,2232.526,0.137387,2189.397,2198.3807
2014/4/17,sh.000300,2224.803,-0.345927,2194.59365,2198.32114
2014/4/18,sh.000300,2224.479,-0.014562,2201.46925,2198.76172
2014/4/21,sh.000300,2187.248,-1.673693,2202.89175,2198.25702
2014/4/22,sh.000300,2196.795,0.436479,2203.9038,2196.84224
2014/4/23,sh.000300,2194.668,-0.096821,2204.9152,2195.02436
2014/4/24,sh.000300,2190.474,-0.191093,2205.88655,2193.00892
2014/4/25,sh.000300,2167.826,-1.03394,2206.4925,2190.77436
2014/4/28,sh.000300,2134.969,-1.515663,2205.6427,2187.56224
2014/4/29,sh.000300,2158.47,1.100764,2206.25095,2184.4987
2014/4/30,sh.000300,2158.659,0.008755,2206.02815,2182.02304
2014/5/5,sh.000300,2156.47,-0.101404,2204.8153,2178.97932
2014/5/6,sh.000300,2157.328,0.039783,2204.4313,2176.37716
2014/5/7,sh.000300,2137.316,-0.927627,2202.0235,2173.8376
2014/5/8,sh.000300,2135.496,-0.085145,2196.9325,2172.25734
2014/5/9,sh.000300,2133.911,-0.074231,2191.69705,2171.77738
2014/5/12,sh.000300,2180.054,2.162371,2187.0117,2172.11036
2014/5/13,sh.000300,2174.852,-0.238614,2182.221,2172.52524
2014/5/14,sh.000300,2172.372,-0.11403,2177.40895,2172.39326
2014/5/15,sh.000300,2144.084,-1.302175,2173.14,2171.46754
2014/5/16,sh.000300,2145.952,0.08712,2168.8113,2170.70112
2014/5/19,sh.000300,2115.143,-1.435672,2163.3283,2169.72446
2014/5/20,sh.000300,2115.771,0.029687,2157.8929,2168.5672
2014/5/21,sh.000300,2135.905,0.951617,2155.32575,2167.91814
2014/5/22,sh.000300,2130.868,-0.23583,2152.0294,2168.57976
2014/5/23,sh.000300,2148.414,0.823427,2149.7167,2169.37482
2014/5/26,sh.000300,2155.976,0.351981,2147.9918,2170.21166
2014/5/27,sh.000300,2147.28,-0.403346,2146.9645,2170.3506
2014/5/28,sh.000300,2169.352,1.027906,2148.68365,2171.28092
2014/5/29,sh.000300,2155.164,-0.65402,2148.51835,2171.52344
2014/5/30,sh.000300,2156.464,0.060323,2148.4086,2171.89006
2014/6/3,sh.000300,2149.918,-0.303559,2148.081,2172.47102
2014/6/4,sh.000300,2128.274,-1.006738,2146.6283,2173.29716
2014/6/5,sh.000300,2150.602,1.049119,2147.2926,2173.13324
2014/6/6,sh.000300,2134.716,-0.738676,2147.2536,2172.29648
2014/6/9,sh.000300,2134.281,-0.02038,2147.2721,2171.4933
2014/6/10,sh.000300,2161.268,1.264457,2146.3328,2171.29772
2014/6/11,sh.000300,2160.766,-0.023225,2145.6285,2171.3989
2014/6/12,sh.000300,2153.41,-0.340444,2144.6804,2171.4278
2014/6/13,sh.000300,2176.242,1.060273,2146.2883,2172.02654
2014/6/16,sh.000300,2191.855,0.717431,2148.58345,2172.60134
2014/6/17,sh.000300,2169.674,-1.01197,2151.31,2172.38028
2014/6/18,sh.000300,2160.239,-0.434861,2153.5334,2172.2849
2014/6/19,sh.000300,2126.907,-1.542979,2153.0835,2171.1136
2014/6/20,sh.000300,2136.729,0.461798,2153.37655,2169.10186
2014/6/23,sh.000300,2134.11,-0.122566,2152.66135,2167.01166
2014/6/24,sh.000300,2144.821,0.501892,2152.1036,2164.43286
2014/6/25,sh.000300,2133.371,-0.533842,2151.40815,2161.68696
2014/6/26,sh.000300,2149.076,0.736151,2150.39435,2159.29622
2014/6/27,sh.000300,2150.258,0.055006,2150.14905,2157.71212
2014/6/30,sh.000300,2165.118,0.691074,2150.58175,2156.36396
2014/7/1,sh.000300,2164.559,-0.025811,2151.3138,2155.15908
2014/7/2,sh.000300,2170.867,0.291415,2153.44345,2154.08684
2014/7/3,sh.000300,2180.192,0.42955,2154.92295,2153.94572
2014/7/4,sh.000300,2178.695,-0.068656,2157.1219,2153.58372
2014/7/7,sh.000300,2176.289,-0.110433,2159.2223,2153.21614
2014/7/8,sh.000300,2180.473,0.192246,2160.18255,2153.01612
2014/7/9,sh.000300,2148.71,-1.4567,2159.57975,2152.6338
2014/7/10,sh.000300,2142.847,-0.272863,2159.0516,2152.79136
2014/7/11,sh.000300,2148.009,0.2409,2157.63995,2152.58214
2014/7/14,sh.000300,2171.758,1.10563,2156.6351,2152.84412
2014/7/15,sh.000300,2174.976,0.148176,2156.9002,2153.21424
2014/7/16,sh.000300,2170.868,-0.188883,2157.43165,2153.48504
2014/7/17,sh.000300,2157.068,-0.635682,2158.9397,2153.88008
2014/7/18,sh.000300,2164.144,0.328035,2160.31045,2154.45304
2014/7/21,sh.000300,2166.295,0.099387,2161.9197,2155.10072
2014/7/22,sh.000300,2192.698,1.218813,2164.31355,2155.3536
2014/7/23,sh.000300,2197.833,0.234187,2167.53665,2155.81322
2014/7/24,sh.000300,2237.015,1.782751,2171.9336,2157.10608
2014/7/25,sh.000300,2260.454,1.04779,2177.4434,2159.43348
2014/7/28,sh.000300,2323.897,2.806643,2185.38235,2162.99238
2014/7/29,sh.000300,2331.369,0.321526,2193.72285,2167.3169
2014/7/30,sh.000300,2322.011,-0.401391,2201.28005,2171.4417
2014/7/31,sh.000300,2350.251,1.216187,2209.783,2175.72862
2014/8/1,sh.000300,2329.402,-0.887092,2217.31835,2179.6993
2014/8/4,sh.000300,2375.62,1.984115,2227.2849,2184.24342
2014/8/5,sh.000300,2369.353,-0.263809,2236.7289,2188.51096
2014/8/6,sh.000300,2363.221,-0.258808,2247.45445,2192.82978
2014/8/7,sh.000300,2327.457,-1.513355,2256.68495,2195.99188
2014/8/8,sh.000300,2331.134,0.157984,2265.8412,2199.51128
2014/8/11,sh.000300,2365.349,1.467744,2275.52075,2203.68898
2014/8/12,sh.000300,2357.052,-0.350778,2284.62455,2207.83166
2014/8/13,sh.000300,2358.901,0.07844,2294.0262,2212.4442
2014/8/14,sh.000300,2335.945,-0.973157,2302.97005,2216.15106
2014/8/15,sh.000300,2360.635,1.056957,2312.7946,2220.66944
2014/8/18,sh.000300,2374.562,0.589968,2323.20795,2225.47506
2014/8/19,sh.000300,2374.768,0.008678,2332.31145,2229.74506
2014/8/20,sh.000300,2366.14,-0.363327,2340.7268,2233.85254
2014/8/21,sh.000300,2354.244,-0.50276,2346.58825,2237.86922
2014/8/22,sh.000300,2365.364,0.472344,2351.83375,2241.65166
2014/8/25,sh.000300,2342.863,-0.951269,2352.78205,2244.67182
2014/8/26,sh.000300,2324.092,-0.801199,2352.4182,2247.76018
2014/8/27,sh.000300,2327.595,0.150723,2352.6974,2251.1073
2014/8/28,sh.000300,2311.278,-0.70102,2350.74875,2254.79472
2014/8/29,sh.000300,2338.287,1.168576,2351.193,2258.82588
2014/9/1,sh.000300,2355.317,0.728302,2350.17785,2263.25002
2014/9/2,sh.000300,2386.46,1.322245,2351.0332,2268.0828
2014/9/3,sh.000300,2408.838,0.937704,2353.31405,2273.59214
2014/9/4,sh.000300,2426.224,0.721768,2358.2524,2279.1351
2014/9/5,sh.000300,2449.259,0.949414,2364.15865,2285.11512
2014/9/9,sh.000300,2445.224,-0.16474,2368.1524,2290.71724
2014/9/10,sh.000300,2432.433,-0.523102,2371.92145,2296.07472
2014/9/11,sh.000300,2423.454,-0.369137,2375.1491,2301.12646
2014/9/12,sh.000300,2438.358,0.614982,2380.26975,2306.28978
2014/9/15,sh.000300,2437.189,-0.04794,2384.09745,2311.45966
2014/9/16,sh.000300,2388.765,-1.986882,2384.8076,2315.70918
2014/9/17,sh.000300,2401.326,0.525838,2386.1355,2320.12624
2014/9/18,sh.000300,2408.664,0.305587,2388.2617,2325.32532
2014/9/19,sh.000300,2425.211,0.686973,2391.81005,2330.9726
2014/9/22,sh.000300,2378.92,-1.908742,2392.48785,2335.59082
2014/9/23,sh.000300,2399.462,0.863501,2395.3178,2340.1449
2014/9/24,sh.000300,2441.864,1.76715,2401.2064,2345.48266
2014/9/25,sh.000300,2436.965,-0.200622,2406.6749,2350.8046
2014/9/26,sh.000300,2437.201,0.009678,2412.97105,2356.40726
2014/9/29,sh.000300,2447.799,0.434849,2418.44665,2362.08036
2014/9/30,sh.000300,2450.988,0.130279,2423.2302,2367.77422
2014/10/8,sh.000300,2478.383,1.117713,2427.82635,2373.48792
2014/10/9,sh.000300,2481.955,0.144127,2431.4822,2379.17036
2014/10/10,sh.000300,2466.789,-0.611051,2433.51045,2383.76584
2014/10/13,sh.000300,2454.946,-0.480098,2433.7948,2387.65568
2014/10/14,sh.000300,2446.562,-0.341516,2433.8617,2390.10898
2014/10/15,sh.000300,2463.874,0.707606,2435.43375,2392.75908
2014/10/16,sh.000300,2444.395,-0.790584,2436.4808,2395.20676
2014/10/17,sh.000300,2441.732,-0.108947,2436.6495,2397.03638
2014/10/20,sh.000300,2454.711,0.531549,2437.5256,2399.54256
2014/10/21,sh.000300,2433.391,-0.868527,2439.7569,2400.69798
2014/10/22,sh.000300,2418.641,-0.60615,2440.62265,2401.68374
2014/10/23,sh.000300,2395.936,-0.938754,2439.98625,2402.33804
2014/10/24,sh.000300,2390.706,-0.218285,2438.261,2403.60302
2014/10/27,sh.000300,2368.832,-0.914961,2437.7566,2404.35698
2014/10/28,sh.000300,2416.653,2.01876,2438.61615,2405.38306
2014/10/29,sh.000300,2451.384,1.437151,2439.09215,2407.2697
2014/10/30,sh.000300,2468.925,0.715556,2440.69015,2409.47018
2014/10/31,sh.000300,2508.325,1.595832,2444.24635,2412.91778
2014/11/3,sh.000300,2512.548,0.168365,2447.4838,2415.95604
2014/11/4,sh.000300,2513.172,0.024836,2450.593,2418.72824
2014/11/5,sh.000300,2503.448,-0.386926,2451.84625,2421.30184
2014/11/6,sh.000300,2506.067,0.104612,2453.05185,2424.10038
2014/11/7,sh.000300,2502.153,-0.156174,2454.82005,2427.05856
2014/11/10,sh.000300,2565.73,2.540888,2460.35925,2431.06588
2014/11/11,sh.000300,2558.612,-0.277423,2465.96175,2435.38086
2014/11/12,sh.000300,2594.318,1.395524,2472.48395,2440.78538
2014/11/13,sh.000300,2579.75,-0.561539,2479.2517,2445.82848
2014/11/14,sh.000300,2581.093,0.05206,2486.21975,2451.22478
2014/11/17,sh.000300,2567.101,-0.542094,2491.83925,2455.80106
2014/11/18,sh.000300,2541.416,-1.000547,2497.2405,2459.52304
2014/11/19,sh.000300,2537.223,-0.164991,2503.1696,2462.5383
2014/11/20,sh.000300,2537.099,-0.004879,2510.22775,2465.10352
2014/11/21,sh.000300,2583.455,1.827124,2519.8652,2468.24814
2014/11/24,sh.000300,2649.258,2.547092,2533.8865,2472.24812
2014/11/25,sh.000300,2685.561,1.370307,2547.3319,2477.05486
2014/11/26,sh.000300,2723.018,1.394756,2560.9136,2482.86656
2014/11/27,sh.000300,2754.49,1.155774,2575.19185,2489.48728
2014/11/28,sh.000300,2808.819,1.972383,2590.21655,2496.8965
2014/12/1,sh.000300,2819.812,0.391372,2605.57975,2504.54896
2014/12/2,sh.000300,2923.94,3.692726,2626.11815,2515.25246
2014/12/3,sh.000300,2967.549,1.491451,2649.3232,2526.57692
2014/12/4,sh.000300,3104.351,4.609932,2679.2374,2540.49066
2014/12/5,sh.000300,3124.885,0.661457,2710.374,2554.48414
2014/12/8,sh.000300,3252.881,4.096025,2744.73155,2571.96336
2014/12/9,sh.000300,3106.913,-4.487346,2772.1466,2586.11238
2014/12/10,sh.000300,3221.546,3.689605,2803.508,2601.70602
2014/12/11,sh.000300,3183.012,-1.196132,2833.6711,2616.62696
2014/12/12,sh.000300,3193.227,0.320925,2864.2778,2631.74748
2014/12/15,sh.000300,3217.228,0.751621,2896.78415,2647.13606
2014/12/16,sh.000300,3303.402,2.678519,2934.88345,2664.18434
2014/12/17,sh.000300,3360.598,1.731421,2976.0522,2681.82864
2014/12/18,sh.000300,3345.927,-0.436556,3016.4936,2699.10808
2014/12/19,sh.000300,3383.167,1.112995,3056.4792,2717.43564
2014/12/22,sh.000300,3394.481,0.334419,3093.74035,2736.22634
2014/12/23,sh.000300,3324.924,-2.049117,3125.7085,2753.79358
2014/12/24,sh.000300,3230.385,-2.843345,3151.07685,2769.1238
2014/12/25,sh.000300,3335.419,3.251437,3180.1233,2786.94428
2014/12/26,sh.000300,3445.839,3.310534,3211.9743,2807.02642
2014/12/29,sh.000300,3455.455,0.27906,3243.75645,2827.0413
2014/12/30,sh.000300,3457.554,0.060741,3270.43715,2847.52456
2014/12/31,sh.000300,3533.705,2.202456,3298.74495,2869.82584
2015/1/5,sh.000300,3641.541,3.051639,3325.60445,2894.73794
2015/1/6,sh.000300,3641.059,-0.013234,3351.41315,2919.745
2015/1/7,sh.000300,3643.79,0.075004,3370.9586,2945.24416
2015/1/8,sh.000300,3559.259,-2.319865,3393.5759,2968.09628
2015/1/9,sh.000300,3546.723,-0.352212,3409.83475,2990.00306
2015/1/12,sh.000300,3513.576,-0.93458,3426.36295,3010.89608
2015/1/13,sh.000300,3514.04,0.013209,3442.4036,3031.01038
2015/1/14,sh.000300,3502.423,-0.330587,3456.66335,3050.80788
2015/1/15,sh.000300,3604.121,2.903647,3471.6993,3072.62686
2015/1/16,sh.000300,3635.146,0.860817,3485.4267,3095.26082
2015/1/19,sh.000300,3355.155,-7.702331,3485.8881,3112.24258
2015/1/20,sh.000300,3396.222,1.223994,3486.54085,3130.12396
2015/1/21,sh.000300,3548.885,4.495086,3494.26105,3149.78706
2015/1/22,sh.000300,3567.613,0.527716,3506.3955,3169.96708
2015/1/23,sh.000300,3571.732,0.115452,3523.46285,3189.51536
2015/1/26,sh.000300,3607.985,1.015003,3537.09115,3210.08006
2015/1/27,sh.000300,3574.931,-0.91614,3543.54575,3229.95682
2015/1/28,sh.000300,3525.323,-1.387661,3547.03915,3249.12126
2015/1/29,sh.000300,3481.798,-1.234636,3548.25135,3267.9289
2015/1/30,sh.000300,3434.39,-1.361601,3543.2856,3285.87224
2015/2/2,sh.000300,3353.96,-2.341899,3528.90655,3302.20946
2015/2/3,sh.000300,3437.445,2.48915,3518.72585,3319.28926
2015/2/4,sh.000300,3401.768,-1.037893,3506.62475,3334.33946
2015/2/5,sh.000300,3366.946,-1.023645,3497.0091,3347.96716
2015/2/6,sh.000300,3312.42,-1.619453,3485.29395,3359.7552
2015/2/9,sh.000300,3345.921,1.011375,3476.9112,3371.58382
